,1. open,2. high,3. low,4. close,5. volume
2020-01-07 10:00:00,277.9970,278.2720,277.7570,278.1570,16409
2020-01-07 10:05:00,278.0720,278.3090,277.8460,278.1070,12473
2020-01-07 10:10:00,278.0620,278.3290,277.8990,278.2670,18362
2020-01-07 10:15:00,278.2130,278.3940,277.9640,278.1830,16745
2020-01-07 10:20:00,278.1330,278.3750,277.9360,278.1540,11015
2020-01-07 10:25:00,278.0720,278.3570,277.7860,278.2950,14098
2020-01-07 10:30:00,278.2130,278.4790,277.6730,278.0890,20261
2020-01-07 10:35:00,278.0440,278.3100,277.8240,278.2480,14550
2020-01-07 10:40:00,278.1190,278.3190,277.8790,278.2390,13264
2020-01-07 10:45:00,278.1560,278.4310,278.0100,278.3700,9208
2020-01-07 10:50:00,278.2880,278.4790,278.0480,278.3890,19742
2020-01-07 10:55:00,278.2770,278.7130,278.1070,278.5670,21958
2020-01-07 11:00:00,278.4940,278.8070,278.3290,278.7360,18751
2020-01-07 11:05:00,278.6210,278.7880,278.4040,278.6560,13983
2020-01-07 11:10:00,278.6070,278.7690,278.4230,278.7070,39991
2020-01-07 11:15:00,278.6240,278.7880,278.4320,278.7270,85343
2020-01-07 11:20:00,278.6530,278.8260,278.3850,278.7640,12933
2020-01-07 11:25:00,278.6720,278.8820,278.4510,278.7080,14925
2020-01-07 11:30:00,278.6530,278.7980,278.2350,278.4920,15242
2020-01-07 11:35:00,278.4240,278.6100,278.2350,278.4820,10939
2020-01-07 11:40:00,278.4000,278.5630,278.1700,278.3890,14856
2020-01-07 11:45:00,278.3160,278.5160,278.0480,278.2670,24263
2020-01-07 11:50:00,278.2030,278.3750,277.9820,278.2010,14138
2020-01-07 11:55:00,278.1190,278.3290,277.9000,278.1860,26611
2020-01-07 12:00:00,278.0910,278.3290,277.9540,278.1920,4507
2020-01-07 12:05:00,278.1100,278.3470,277.9450,278.2200,17502
2020-01-07 12:10:00,278.1190,278.2820,277.8790,278.2010,8467
2020-01-07 12:15:00,278.1000,278.3960,277.9640,278.3230,30168
2020-01-07 12:20:00,278.2340,278.4220,278.0730,278.3510,5844
2020-01-07 12:25:00,278.2410,278.4410,278.1040,278.3330,5831
2020-01-07 12:30:00,278.2190,278.3630,277.9450,278.2110,8671
2020-01-07 12:35:00,278.1390,278.3660,277.9450,278.1770,12899
2020-01-07 12:40:00,278.1100,278.3290,277.9450,278.2490,6548
2020-01-07 12:45:00,278.1380,278.2820,277.9070,278.1540,7666
2020-01-07 12:50:00,278.0820,278.2910,277.9450,278.1830,6950
2020-01-07 12:55:00,278.1100,278.3660,277.9740,278.2670,5003
2020-01-07 13:00:00,278.1690,278.4320,278.0320,278.3510,11729
2020-01-07 13:05:00,278.2780,278.4410,278.0850,278.3790,38881
2020-01-07 13:10:00,278.2970,278.4820,278.1510,278.4200,5516
2020-01-07 13:15:00,278.3400,278.5260,278.1980,278.4500,7963
2020-01-07 13:20:00,278.3640,278.5350,278.1930,278.4120,20163
2020-01-07 13:25:00,278.3300,278.4970,278.1400,278.3870,17275
2020-01-07 13:30:00,278.3070,278.5070,278.1700,278.4210,16001
2020-01-07 13:35:00,278.3210,278.4650,278.1400,278.3700,5186
2020-01-07 13:40:00,278.2590,278.4410,278.0480,278.2760,9979
2020-01-07 13:45:00,278.2030,278.4220,278.0670,278.3460,8431
2020-01-07 13:50:00,278.2680,278.4600,278.0890,278.3980,5889
2020-01-07 13:55:00,278.3110,278.5350,278.1750,278.4640,7864
2020-01-07 14:00:00,278.3910,278.5540,278.0670,278.3610,22068
2020-01-07 14:05:00,278.2690,278.4130,278.0570,278.3510,9982
2020-01-07 14:10:00,278.2320,278.3750,277.8980,278.1170,11561
2020-01-07 14:15:00,278.0440,278.2550,277.8270,278.1640,28387
2020-01-07 14:20:00,278.0720,278.2470,277.9100,278.1830,8562
2020-01-07 14:25:00,278.0970,278.3380,277.9610,278.2200,9074
2020-01-07 14:30:00,278.1190,278.3940,277.9650,278.3190,12178
2020-01-07 14:35:00,278.2690,278.4130,277.8980,278.1170,30075
2020-01-07 14:40:00,278.0530,278.2720,277.8790,278.1900,15808
2020-01-07 14:45:00,278.1190,278.3290,277.9540,278.2580,8755
2020-01-07 14:50:00,278.1750,278.3750,278.0290,278.2900,7666
2020-01-07 14:55:00,278.2030,278.3940,278.0340,278.3330,14825
2020-01-07 15:00:00,278.2500,278.4690,278.1140,278.3610,8926
2020-01-07 15:05:00,278.2640,278.5160,278.1040,278.4550,9334
2020-01-07 15:10:00,278.3720,278.6480,278.2350,278.5760,14450
2020-01-07 15:15:00,278.4920,278.6920,278.3390,278.6230,25711
2020-01-07 15:20:00,278.5440,278.7090,278.3290,278.5570,8680
2020-01-07 15:25:00,278.4850,278.6940,278.3340,278.5950,8677
2020-01-07 15:30:00,278.5130,278.6570,278.2730,278.5200,21307
2020-01-07 15:35:00,278.4470,278.5910,278.1510,278.3700,9750
2020-01-07 15:40:00,278.3110,278.5350,278.1320,278.4550,13048
2020-01-07 15:45:00,278.3720,278.5160,278.1600,278.3890,20944
2020-01-07 15:50:00,278.3070,278.4510,277.8320,278.2010,50724
2020-01-07 15:55:00,278.1190,278.2910,277.8610,278.1170,78369
2020-01-07 16:00:00,278.0440,278.2070,277.7200,277.9670,19810
2020-01-07 16:05:00,277.8100,277.9530,277.6640,277.8820,600
2020-01-07 16:10:00,278.0440,278.2160,277.7860,278.0040,330256
2020-01-07 16:20:00,277.8190,277.9630,277.6820,277.9010,100
2020-01-07 16:30:00,277.8100,277.9530,277.0550,277.4130,6806
2020-01-07 16:35:00,277.3030,277.4470,277.0360,277.2540,985
2020-01-07 16:40:00,277.6220,277.8030,277.4860,277.7420,2500
2020-01-07 16:45:00,277.5280,277.6720,277.3920,277.6100,300
2020-01-07 16:50:00,277.6410,277.8220,277.4580,277.7600,13223
2020-01-07 16:55:00,277.6600,277.8410,277.4290,277.7420,25894
2020-01-07 17:20:00,277.5660,277.7090,277.4290,277.6480,218
2020-01-07 18:00:00,277.6880,277.8310,277.5510,277.7700,162
2020-01-07 18:05:00,277.3970,277.5410,277.1760,277.3950,1110
2020-01-07 18:10:00,277.2380,277.3810,276.9610,277.1880,7800
2020-01-07 18:15:00,277.1060,277.2500,276.7920,277.0100,3835
2020-01-07 18:20:00,276.8250,276.9680,275.2270,276.1570,32490
2020-01-07 18:25:00,275.9250,276.1990,275.6210,276.0910,11200
2020-01-07 18:30:00,278.0440,278.1880,275.5360,275.7910,8162
2020-01-07 18:35:00,275.4750,275.6170,275.1150,275.3590,1271
2020-01-07 18:40:00,274.7810,274.9610,274.5520,274.8530,8700
2020-01-07 18:45:00,274.9780,275.1200,274.5710,274.7870,4900
2020-01-07 18:50:00,274.9680,275.2330,274.8330,275.0970,2570
2020-01-07 18:55:00,275.4280,275.5700,275.2360,275.4530,1100
2020-01-07 19:00:00,275.2030,275.3640,274.8520,275.0690,2100
2020-01-07 19:05:00,274.9970,275.1480,274.7490,274.9650,2500
2020-01-07 19:10:00,274.6590,274.8010,274.1300,274.3460,7415
2020-01-07 19:15:00,274.3680,274.5100,274.0840,274.3370,2883
2020-01-07 19:20:00,274.3870,274.5290,274.0270,274.2530,4200
2020-01-07 19:25:00,273.9090,274.1630,273.7370,273.9520,2932
2020-01-07 19:30:00,273.7960,273.9760,273.4840,273.9150,3000
2020-01-07 19:35:00,273.6560,273.9940,273.2960,273.5120,8500
2020-01-07 19:40:00,273.4120,273.6470,273.2400,273.5870,3541
2020-01-07 19:45:00,273.4680,273.6100,273.3340,273.5490,600
2020-01-07 19:50:00,273.5150,273.9380,273.3810,273.8590,2475
2020-01-07 19:55:00,273.9000,274.3510,273.7650,274.2620,5210
2020-01-08 04:05:00,277.7350,277.8780,277.5980,277.8170,373
2020-01-08 05:50:00,278.1380,278.2820,278.0010,278.2200,500
2020-01-08 05:55:00,278.2600,278.4040,278.1230,278.3420,400
2020-01-08 06:25:00,278.7850,278.9670,278.6480,278.9050,1200
2020-01-08 06:40:00,278.6910,278.8350,278.5540,278.7730,1200
2020-01-08 06:45:00,278.6440,278.8350,278.5070,278.7450,8000
2020-01-08 06:50:00,278.5320,278.6760,278.3950,278.6140,1200
2020-01-08 06:55:00,278.5880,278.7320,278.1980,278.4170,3400
2020-01-08 07:00:00,278.3530,278.5910,278.2170,278.5300,4200
2020-01-08 07:05:00,278.4570,278.6760,278.3200,278.6140,1900
2020-01-08 07:20:00,278.3910,278.5540,278.2260,278.4450,3200
2020-01-08 07:25:00,278.3630,278.5070,278.2260,278.4450,200
2020-01-08 07:30:00,278.2780,278.4410,278.1420,278.3790,1100
2020-01-08 07:35:00,278.3070,278.4510,278.1700,278.3890,500
2020-01-08 07:40:00,278.4000,278.5440,278.2450,278.4730,1749
2020-01-08 07:45:00,278.4660,278.6290,278.3290,278.5670,600
2020-01-08 07:55:00,278.6160,278.7600,278.3670,278.6610,4800
2020-01-08 08:00:00,278.5410,278.7600,278.3390,278.5580,1301
2020-01-08 08:05:00,278.5030,278.6470,278.3660,278.5860,117
2020-01-08 08:10:00,278.4850,278.6290,274.4960,274.7120,5511
2020-01-08 08:15:00,278.6440,278.9100,278.5070,278.8480,600
2020-01-08 08:20:00,278.7850,278.9290,278.5160,278.7360,2200
2020-01-08 08:25:00,278.6070,278.7700,278.4420,278.6980,6600
2020-01-08 08:30:00,278.7000,278.8630,278.5630,278.7830,3100
2020-01-08 08:35:00,278.6910,278.8350,278.4600,278.6980,4700
2020-01-08 08:40:00,278.5970,278.7410,278.3850,278.6050,4370
2020-01-08 08:45:00,278.4660,278.6100,278.0850,278.3980,3300
2020-01-08 08:50:00,278.1850,278.3290,278.0100,278.2290,3200
2020-01-08 08:55:00,278.1940,278.4220,278.0570,278.3510,7000
2020-01-08 09:00:00,278.3070,278.5160,278.1700,278.4550,452
2020-01-08 09:05:00,278.2970,278.4410,278.1600,278.3790,500
2020-01-08 09:10:00,278.3530,278.4970,278.2170,278.4360,129
2020-01-08 09:15:00,278.3070,278.4510,278.1420,278.3610,600
2020-01-08 09:25:00,278.2880,278.4320,278.0850,278.3040,2640
2020-01-08 09:30:00,278.2130,278.7790,277.8510,278.5950,208024
2020-01-08 09:35:00,278.5220,278.7790,278.2450,278.6330,547923
2020-01-08 09:40:00,278.6070,278.8820,278.4510,278.8110,31526
2020-01-08 09:45:00,278.7280,278.8910,278.4320,278.8040,28419
2020-01-08 09:50:00,278.7280,279.0130,278.4600,278.9140,18272
2020-01-08 09:55:00,278.8500,279.1450,278.7130,278.9420,22797
2020-01-08 10:00:00,278.9320,279.1450,278.7700,279.0710,19078
2020-01-08 10:05:00,278.9720,279.1260,278.7130,278.9380,25946
2020-01-08 10:10:00,278.8490,279.1920,278.6670,279.1110,12876
2020-01-08 10:15:00,279.0380,279.2570,278.7240,278.9430,12287
2020-01-08 10:20:00,278.9160,279.0980,278.5630,278.8020,521218
2020-01-08 10:25:00,278.7320,278.9200,278.4520,278.7080,22186
2020-01-08 10:30:00,278.6160,278.8260,278.3200,278.5860,30904
2020-01-08 10:35:00,278.4470,278.7790,278.3100,278.6800,16340
2020-01-08 10:40:00,278.6170,278.8180,278.2640,278.4920,40615
2020-01-08 10:45:00,278.4000,278.5940,278.0510,278.3890,29760
2020-01-08 10:50:00,278.2940,278.6290,278.1140,278.5580,18007
2020-01-08 10:55:00,278.4740,278.6940,278.2880,278.6050,9969
2020-01-08 11:00:00,278.5410,278.6940,278.2070,278.5670,14872
2020-01-08 11:05:00,278.4600,278.8540,278.3010,278.7730,61283
2020-01-08 11:10:00,278.6910,278.9200,278.5520,278.8460,47973
2020-01-08 11:15:00,278.7470,279.0320,278.6100,278.9700,17746
2020-01-08 11:20:00,278.8880,279.0700,278.6100,278.8770,22058
2020-01-08 11:25:00,278.7750,279.5010,278.4130,279.2610,60434
2020-01-08 11:30:00,279.1690,279.3140,278.5350,279.0360,47155
2020-01-08 11:35:00,278.9350,279.6890,278.7980,279.5800,55221
2020-01-08 11:40:00,279.4970,280.1200,279.3320,280.0490,84580
2020-01-08 11:45:00,279.9290,280.1770,279.6790,280.1150,76504
2020-01-08 11:50:00,279.9570,280.3210,279.8190,280.1800,14554
2020-01-08 11:55:00,280.0990,280.2440,279.6880,279.9230,14570
2020-01-08 12:00:00,279.8720,280.1580,279.7350,280.0650,5929
2020-01-08 12:05:00,279.9800,280.1670,279.7350,280.0020,31491
2020-01-08 12:10:00,279.9570,280.1110,279.6040,279.8710,28147
2020-01-08 12:15:00,279.7990,280.0740,279.6600,280.0020,21253
2020-01-08 12:20:00,279.9190,280.1200,279.7160,280.0120,8419
2020-01-08 12:25:00,280.0040,280.1670,279.7720,280.0960,10895
2020-01-08 12:30:00,280.0040,280.1640,279.7540,280.0120,17490
2020-01-08 12:35:00,279.9190,280.0640,279.6320,279.8900,18065
2020-01-08 12:40:00,279.8070,280.0270,279.6600,279.9180,11224
2020-01-08 12:45:00,279.8350,280.0880,279.6970,280.0250,7187
2020-01-08 12:50:00,279.9190,280.0640,279.6790,279.9930,5002
2020-01-08 12:55:00,279.9470,280.1550,279.7290,279.9830,4841
2020-01-08 13:00:00,279.8910,280.0970,279.6650,279.9270,11595
2020-01-08 13:05:00,279.8850,280.0450,279.6640,279.8930,5846
2020-01-08 13:10:00,279.7970,279.9540,279.5660,279.8670,8472
2020-01-08 13:15:00,279.7690,279.9140,279.5290,279.8150,6366
2020-01-08 13:20:00,279.7220,279.9520,279.5760,279.8720,10550
2020-01-08 13:25:00,279.7830,279.9760,279.6320,279.9130,4092
2020-01-08 13:30:00,279.8440,280.0270,279.6790,279.9550,9673
2020-01-08 13:35:00,279.8440,280.1020,279.7070,280.0020,30856
2020-01-08 13:40:00,279.9290,280.0830,279.7320,279.9650,10218
2020-01-08 13:45:00,279.8820,280.0300,279.7070,279.9270,9994
2020-01-08 13:50:00,279.8350,279.9940,279.5840,279.8240,8970
2020-01-08 13:55:00,279.7510,279.8950,279.4630,279.7490,17858
2020-01-08 14:00:00,279.7040,279.9700,279.5570,279.8900,15358
2020-01-08 14:05:00,279.8440,280.0840,279.6930,279.9810,13935
2020-01-08 14:10:00,279.8820,280.1110,279.7260,279.9830,11799
2020-01-08 14:15:00,279.8960,280.1020,279.7440,280.0300,6950
2020-01-08 14:20:00,279.9290,280.1300,279.7910,280.0120,10509
2020-01-08 14:25:00,279.9290,280.0800,279.7540,279.9800,5513
2020-01-08 14:30:00,279.8770,280.0260,279.6600,279.9220,7380
2020-01-08 14:35:00,279.8410,280.0700,279.7030,279.9760,7961
2020-01-08 14:40:00,279.8910,280.1100,279.7350,280.0400,12696
2020-01-08 14:45:00,279.9350,280.2410,279.7910,280.1790,12708
2020-01-08 14:50:00,280.0750,280.2710,279.9130,280.1990,75862
2020-01-08 14:55:00,280.0880,280.3360,279.9500,280.2740,7236
2020-01-08 15:00:00,280.1910,280.4580,280.0540,280.3870,15802
2020-01-08 15:05:00,280.2760,280.5470,280.1380,280.4710,15710
2020-01-08 15:10:00,280.3910,280.6830,280.1940,280.5710,27104
2020-01-08 15:15:00,280.4540,280.6700,280.2790,280.5700,10756
2020-01-08 15:20:00,280.4730,280.7770,280.3200,280.6680,32277
2020-01-08 15:25:00,280.5880,280.7960,280.4000,280.6770,15776
2020-01-08 15:30:00,280.6040,280.7720,280.3720,280.6310,14626
2020-01-08 15:35:00,280.5250,280.6740,280.2880,280.5930,33823
2020-01-08 15:40:00,280.4910,280.6360,280.2040,280.4240,28596
2020-01-08 15:45:00,280.3130,280.4860,279.5290,279.7490,177862
2020-01-08 15:50:00,279.6940,279.9890,279.3230,279.6830,91625
2020-01-08 15:55:00,279.5630,279.7360,279.1820,279.5610,134595
2020-01-08 16:00:00,279.4790,279.9800,279.2940,279.9180,31931
2020-01-08 16:05:00,279.7320,279.9700,279.5940,279.8990,31635
2020-01-08 16:20:00,279.9850,280.1300,279.6690,279.8900,37350
2020-01-08 16:30:00,279.9380,280.0830,279.8010,280.0210,500
2020-01-08 16:45:00,279.9570,280.1020,279.8190,280.0400,199
2020-01-08 16:55:00,280.0690,280.2140,279.9320,280.1520,1709
2020-01-08 18:20:00,280.3410,280.4860,280.2040,280.4240,1000
2020-01-08 18:35:00,279.9660,280.1110,279.8290,280.0490,650
2020-01-08 19:20:00,280.1630,280.3080,280.0250,280.2460,200
2020-01-08 19:30:00,280.1910,280.3360,280.0540,280.2740,550
2020-01-08 19:45:00,280.2480,280.3930,280.1100,280.3300,600
2020-01-08 19:55:00,280.2480,280.3930,280.1100,280.3300,1700
2020-01-09 07:00:00,280.9880,281.1340,280.8500,281.0710,500
2020-01-09 07:10:00,280.9880,281.1620,280.8500,281.1000,520
2020-01-09 07:40:00,280.8850,281.0300,280.7470,280.9680,100
2020-01-09 07:50:00,280.7350,280.8800,280.5780,280.7990,1390
2020-01-09 08:00:00,280.8190,280.9650,280.6350,280.8560,300
2020-01-09 08:15:00,280.8010,280.9460,280.6630,280.8840,1597
2020-01-09 08:20:00,280.8290,281.0020,280.6910,280.9400,3000
2020-01-09 08:25:00,280.8760,281.3590,280.7380,281.2960,1500
2020-01-09 08:40:00,281.0070,281.1520,280.8690,281.0900,1000
2020-01-09 08:45:00,280.9980,281.1520,280.8600,281.0900,302
2020-01-09 08:55:00,281.0540,281.1990,280.9060,281.1280,461
2020-01-09 09:00:00,280.9510,281.0960,280.8130,281.0340,539
2020-01-09 09:05:00,281.0070,281.1520,280.8690,281.0900,200
2020-01-09 09:10:00,280.9880,281.1340,280.8500,281.0710,120
2020-01-09 09:15:00,280.9040,281.0490,280.7660,280.9870,1120
2020-01-09 09:20:00,280.9040,281.0490,280.7660,280.9870,200
2020-01-09 09:25:00,280.9790,281.2090,280.8410,281.0620,6690
2020-01-09 09:30:00,281.0450,281.3960,280.7940,281.2490,168295
2020-01-09 09:35:00,281.1380,281.3120,280.6410,281.1000,74696
2020-01-09 09:40:00,280.9980,281.1900,280.6070,280.8520,19832
2020-01-09 09:45:00,280.7540,280.9840,280.4100,280.8870,68093
2020-01-09 09:50:00,280.8660,281.1150,280.6530,281.0240,9629
2020-01-09 09:55:00,280.8760,281.0300,280.5970,280.8560,15556
2020-01-09 10:00:00,280.8660,281.0210,280.4660,280.8840,43509
2020-01-09 10:05:00,280.7810,280.9460,280.5390,280.8460,15201
2020-01-09 10:10:00,280.7630,281.0180,280.6160,280.8370,31059
2020-01-09 10:15:00,280.8190,281.0690,280.5780,280.9950,13022
2020-01-09 10:20:00,280.9230,281.1150,280.7470,281.0240,8275
2020-01-09 10:25:00,280.9510,281.1810,280.7850,281.0850,11321
2020-01-09 10:30:00,280.9880,281.2180,280.8440,281.1350,16382
2020-01-09 10:35:00,281.0450,281.4240,280.8310,281.3390,20229
2020-01-09 10:40:00,281.1930,281.4530,281.0190,281.2500,50613
2020-01-09 10:45:00,281.1940,281.4240,281.0050,281.3250,52385
2020-01-09 10:50:00,281.2410,281.4530,281.0700,281.3290,61854
2020-01-09 10:55:00,281.2460,281.4430,281.0800,281.3340,25884
2020-01-09 11:00:00,281.2460,281.4430,281.0280,281.2870,44561
2020-01-09 11:05:00,281.1850,281.3870,280.9530,281.2030,27622
2020-01-09 11:10:00,281.1200,281.3310,280.9480,281.1900,28164
2020-01-09 11:15:00,281.1050,281.2930,280.9390,281.2210,2725
2020-01-09 11:20:00,281.1560,281.3400,280.8970,281.1180,10423
2020-01-09 11:25:00,281.0380,281.1830,280.8030,281.1160,12499
2020-01-09 11:30:00,281.0260,281.3030,280.8700,281.1930,61431
2020-01-09 11:35:00,281.1010,281.3960,280.9630,281.3060,22582
2020-01-09 11:40:00,281.2150,281.3770,281.0100,281.2500,14266
2020-01-09 11:45:00,281.1950,281.4530,281.0190,281.3890,27886
2020-01-09 11:50:00,281.3450,281.5090,281.1460,281.3900,12480
2020-01-09 11:55:00,281.2570,281.4650,281.0470,281.3900,15519
2020-01-09 12:00:00,281.3260,281.5070,281.1500,281.3900,18651
2020-01-09 12:05:00,281.3260,281.5170,281.1310,281.3720,67213
2020-01-09 12:10:00,281.2880,281.4340,281.0460,281.2820,7669
2020-01-09 12:15:00,281.2320,281.3780,281.0280,281.2680,14103
2020-01-09 12:20:00,281.1850,281.3310,280.7380,281.0060,9794
2020-01-09 12:25:00,280.9410,281.0910,280.7000,280.9910,31247
2020-01-09 12:30:00,280.8940,281.0400,280.4100,280.6310,31410
2020-01-09 12:35:00,280.5760,280.8710,280.4280,280.7240,8349
2020-01-09 12:40:00,280.6040,280.7870,280.3070,280.5880,17144
2020-01-09 12:45:00,280.5380,280.8800,280.3530,280.8090,21645
2020-01-09 12:50:00,280.7160,281.0020,280.5780,280.9310,7097
2020-01-09 12:55:00,280.8480,281.0400,280.6630,280.9590,8181
2020-01-09 13:00:00,280.8940,281.0960,280.6620,281.0240,11223
2020-01-09 13:05:00,280.9690,281.1150,280.7370,280.9590,15341
2020-01-09 13:10:00,280.8290,281.1150,280.6780,280.9970,12440
2020-01-09 13:15:00,280.9040,281.1240,280.5500,280.8840,14432
2020-01-09 13:20:00,280.8010,280.9650,280.5130,280.7900,11992
2020-01-09 13:25:00,280.6980,281.0960,280.5500,281.0340,11126
2020-01-09 13:30:00,280.9230,281.1100,280.7750,281.0100,42109
2020-01-09 13:35:00,280.9320,281.0950,280.7000,281.0290,15431
2020-01-09 13:40:00,280.9420,281.1880,280.7940,281.1250,13412
2020-01-09 13:45:00,281.0380,281.2400,280.8970,281.1560,6496
2020-01-09 13:50:00,281.0630,281.3590,280.8500,281.0850,30625
2020-01-09 13:55:00,281.0250,281.2100,280.8690,281.1090,6743
2020-01-09 14:00:00,281.0160,281.3310,280.8600,281.2070,7265
2020-01-09 14:05:00,281.0820,281.2650,280.8780,281.1740,6835
2020-01-09 14:10:00,281.1100,281.3030,280.9250,281.2210,5206
2020-01-09 14:15:00,281.1290,281.3400,280.9720,281.2120,15047
2020-01-09 14:20:00,281.1650,281.3490,280.9870,281.2170,9714
2020-01-09 14:25:00,281.1500,281.3430,281.0060,281.2560,6971
2020-01-09 14:30:00,281.1860,281.4090,281.0280,281.3470,13521
2020-01-09 14:35:00,281.2700,281.5840,281.1310,281.4370,24818
2020-01-09 14:40:00,281.3590,281.6210,281.1880,281.4750,15091
2020-01-09 14:45:00,281.3500,281.4960,281.0560,281.3250,19952
2020-01-09 14:50:00,281.2600,281.4060,281.0280,281.2810,11636
2020-01-09 14:55:00,281.1950,281.4630,281.0470,281.3580,9984
2020-01-09 15:00:00,281.2700,281.4340,281.0560,281.2960,15886
2020-01-09 15:05:00,281.2230,281.3870,280.9810,281.2070,9536
2020-01-09 15:10:00,281.1290,281.3030,280.8780,281.1650,23460
2020-01-09 15:15:00,281.0540,281.2840,280.9060,281.1900,15071
2020-01-09 15:20:00,281.1100,281.2560,280.8170,281.0600,6222
2020-01-09 15:25:00,280.9730,281.2830,280.8320,281.1840,16513
2020-01-09 15:30:00,281.1480,281.3590,280.9720,281.1930,29469
2020-01-09 15:35:00,281.1100,281.3030,280.8970,281.1460,11339
2020-01-09 15:40:00,281.0570,281.3120,280.9060,281.2500,22207
2020-01-09 15:45:00,281.1570,281.3400,280.8600,281.1000,54220
2020-01-09 15:50:00,281.0450,281.3680,280.9060,281.3000,41139
2020-01-09 15:55:00,281.2410,281.5930,281.0850,281.4930,54016
2020-01-09 16:00:00,281.4100,281.5560,281.2160,281.4840,16826
2020-01-09 16:05:00,281.4760,281.6210,281.1780,281.4000,24407
2020-01-09 16:10:00,281.4380,281.5840,281.2530,281.4750,324
2020-01-09 16:30:00,281.3820,281.5280,281.2440,281.4650,150
2020-01-09 16:55:00,281.3450,281.4900,281.2060,281.4280,400
2020-01-09 18:05:00,281.4380,281.5840,281.3000,281.5220,200
2020-01-09 18:15:00,281.4660,281.6120,281.3280,281.5500,600
2020-01-09 18:20:00,281.6160,281.7620,281.4780,281.7000,500
2020-01-09 18:40:00,281.6160,281.7620,281.4780,281.7000,723
2020-01-09 19:30:00,281.9540,282.1280,281.8160,282.0660,1400
2020-01-09 19:50:00,281.9070,282.0530,281.7690,281.9910,1800
2020-01-10 06:20:00,282.2350,282.4280,282.0970,282.3660,1947
2020-01-10 07:00:00,282.2070,282.3630,282.0690,282.3000,1000
2020-01-10 07:20:00,282.1130,282.2590,281.9750,282.1970,600
2020-01-10 07:30:00,282.1420,282.2880,282.0030,282.2250,400
2020-01-10 07:40:00,282.1320,282.2780,281.9940,282.2160,1800
2020-01-10 07:45:00,282.0950,282.2410,281.8900,282.1120,7476
2020-01-10 08:00:00,282.1320,282.2780,281.8910,282.1130,285
2020-01-10 08:05:00,282.0570,282.2500,281.8900,282.1120,7606
2020-01-10 08:15:00,281.8510,281.9970,281.6660,281.8870,700
