PERMNO,date,NAMEENDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,SHRCLS,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,ISSUNO,HEXCD,HSICCD,CUSIP,DCLRDT,DLAMT,DLPDT,DLSTCD,NEXTDT,PAYDT,RCRDDT,SHRFLG,HSICMG,HSICIG,DISTCD,DIVAMT,FACPR,FACSHR,ACPERM,ACCOMP,SHRENDDT,NWPERM,DLRETX,DLPRC,DLRET,TRTSCD,NMSIND,MMCNT,NSDINX,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,CFACPR,CFACSHR,OPENPRC,NUMTRD,RETX,vwretd,vwretx,ewretd,ewretx,sprtrn
14593,2019-04-24,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,207.05000,208.48000,207.16000,17540709,-0.001542,207.12000,207.13000,4601075,4,4,207.36000,126743,-0.001542,-0.002067,-0.002100,-0.001668,-0.001680,-0.002192
14593,2019-04-25,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,205.12000,207.75999,205.28000,18548766,-0.009075,205.24001,205.28000,4601075,4,4,206.83000,148724,-0.009075,-0.001464,-0.001472,-0.005200,-0.005228,-0.000369
14593,2019-04-26,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,202.12000,205.00000,204.30000,18648802,-0.004774,204.28000,204.28999,4601075,4,4,204.89999,143072,-0.004774,0.005368,0.005324,0.005863,0.005817,0.004685
14593,2019-04-29,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,64,1,203.86000,205.97000,204.61000,22202685,0.001517,204.60001,204.62000,4601075,4,4,204.39999,141835,0.001517,0.001457,0.001375,0.003016,0.002946,0.001071
14593,2019-04-30,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,199.11000,203.39999,200.67000,46544289,-0.019256,200.50000,200.57001,4601075,4,4,203.06000,334362,-0.019256,0.000358,0.000297,-0.002453,-0.002528,0.000951
14593,2019-05-01,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,209.23000,215.31000,210.52000,64824888,0.049086,210.50999,210.53000,4601075,4,4,209.88000,446796,0.049086,-0.007552,-0.007599,-0.006304,-0.006388,-0.007502
14593,2019-05-02,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,208.13000,212.64999,209.14999,31991644,-0.006508,209.14999,209.17999,4601075,4,4,209.84000,236086,-0.006508,-0.001670,-0.001740,-0.001115,-0.001172,-0.002124
14593,2019-05-03,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,210.23000,211.84000,211.75000,20889860,0.012431,211.77000,211.78999,4601075,4,4,210.89000,150392,0.012431,0.010903,0.010811,0.013264,0.013153,0.009638
14593,2019-05-06,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,203.50000,208.84000,208.48000,32462506,-0.015443,208.57001,208.61000,4601075,4,4,204.28999,240524,-0.015443,-0.003819,-0.003978,-0.002032,-0.002160,-0.004471
14593,2019-05-07,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,200.82500,207.41750,202.86000,38762998,-0.026957,202.86000,202.92000,4601075,4,4,205.88000,296403,-0.026957,-0.016138,-0.016162,-0.013079,-0.013145,-0.016512
14593,2019-05-08,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,201.75000,205.34000,202.89999,26338504,0.000197,202.89000,202.91000,4601075,4,4,201.89999,204571,0.000197,-0.001604,-0.001647,-0.000962,-0.001000,-0.001605
14593,2019-05-09,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,196.66000,201.67999,200.72000,34907732,-0.010744,200.71001,200.73000,4601075,4,4,200.39999,292304,-0.010744,-0.002762,-0.003037,-0.004986,-0.005092,-0.003021
14593,2019-05-10,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,2019-04-30,,,,,2019-05-16,2019-05-13,0,,,1232,0.77000,0.00000,0.00000,,,,,,,,1,6,64,1,192.77000,198.85001,197.17999,41209333,-0.013800,197.25000,197.28000,4601075,4,4,197.41901,325996,-0.017637,0.004061,0.003801,0.001979,0.001857,0.003720
14593,2019-05-13,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,182.85001,189.48000,185.72000,57428248,-0.058119,185.72000,185.73000,4601075,4,4,187.71001,462090,-0.058119,-0.024490,-0.024534,-0.022620,-0.022657,-0.024131
14593,2019-05-14,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,185.41000,189.70000,188.66000,36528577,0.015830,188.64999,188.66000,4601075,4,4,186.41000,276971,0.015830,0.008972,0.008832,0.009282,0.009072,0.008016
14593,2019-05-15,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,186.02000,191.75000,190.92000,26543819,0.011979,190.89000,190.92000,4601075,4,4,186.27000,216517,0.011979,0.005735,0.005598,0.003094,0.003035,0.005839
14593,2019-05-16,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,65,1,188.84000,192.46890,190.08000,33055064,-0.004400,190.13000,190.14999,4601075,4,4,189.91000,229300,-0.004400,0.008466,0.008250,0.002113,0.002001,0.008895
14593,2019-05-17,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,186.75999,190.89999,189.00000,32877900,-0.005682,188.95000,188.98000,4601075,4,4,186.92999,233032,-0.005682,-0.006777,-0.006866,-0.009133,-0.009204,-0.005837
14593,2019-05-20,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,64,1,180.28391,184.34900,183.09000,38612734,-0.031270,183.09000,183.10001,4601075,4,4,183.52000,292540,-0.031270,-0.006482,-0.006568,-0.005819,-0.005910,-0.006749
14593,2019-05-21,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,184.70000,188.00000,186.60001,28362748,0.019171,186.59000,186.60001,4601075,4,4,185.22000,193887,0.019171,0.008936,0.008913,0.008194,0.008147,0.008496
14593,2019-05-22,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,65,1,182.55000,185.71001,182.78000,29742557,-0.020472,182.75000,182.78999,4601075,4,4,184.66000,215242,-0.020472,-0.003791,-0.003813,-0.006750,-0.006788,-0.002824
14593,2019-05-23,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,177.81000,180.53999,179.66000,36524451,-0.017070,179.67000,179.67999,4601075,4,4,179.80000,269175,-0.017070,-0.012685,-0.012791,-0.014587,-0.014727,-0.011914
14593,2019-05-24,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,178.62000,182.14000,178.97000,23711486,-0.003841,179.03000,179.09000,4601075,4,4,180.20000,183947,-0.003841,0.002769,0.002660,0.004570,0.004539,0.001354
14593,2019-05-28,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,177.91000,180.59000,178.23000,27943231,-0.004135,178.16000,178.19000,4601075,4,4,178.92000,192801,-0.004135,-0.007504,-0.007522,-0.004871,-0.004896,-0.008376
14593,2019-05-29,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,66,1,176.00000,179.35001,177.38000,28478896,-0.004769,177.35001,177.38000,4601075,4,4,176.42000,214586,-0.004769,-0.006890,-0.006911,-0.007024,-0.007040,-0.006912
14593,2019-05-30,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,176.67000,179.23000,178.30000,21210823,0.005187,178.24001,178.28000,4601075,4,4,177.95000,167257,0.005187,0.001395,0.001256,-0.000323,-0.000461,0.002098
14593,2019-05-31,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,174.99001,177.99001,175.07001,27041199,-0.018116,175.00000,175.02000,4601075,4,4,176.23000,206100,-0.018116,-0.011731,-0.011892,-0.009849,-0.009961,-0.013195
14593,2019-06-03,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,170.27000,177.92000,173.30000,40386569,-0.010110,173.27000,173.30000,4601075,4,4,175.60001,309408,-0.010110,-0.002132,-0.002208,0.002028,0.001807,-0.002765
14593,2019-06-04,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,174.52000,179.83000,179.64000,30956074,0.036584,179.64999,179.67999,4601075,4,4,175.44000,241913,0.036584,0.020888,0.020849,0.016296,0.016258,0.021432
14593,2019-06-05,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,67,1,181.14000,184.99001,182.53999,29761727,0.016143,182.53000,182.53999,4601075,4,4,184.28000,241596,0.016143,0.006480,0.006393,-0.003716,-0.003743,0.008162
14593,2019-06-06,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,182.14890,185.47000,185.22000,22523211,0.014682,185.21001,185.25999,4601075,4,4,183.08000,161837,0.014682,0.005135,0.004927,-0.002659,-0.002743,0.006136
14593,2019-06-07,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,185.77000,191.92000,190.14999,30672393,0.026617,190.14000,190.16000,4601075,4,4,186.50999,238501,0.026617,0.009671,0.009587,0.006756,0.006706,0.010498
14593,2019-06-10,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,191.62000,195.37000,192.58000,26213291,0.012779,192.50000,192.53999,4601075,4,4,191.81000,201146,0.012779,0.004786,0.004779,0.005864,0.005850,0.004660
14593,2019-06-11,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,193.60001,196.00000,194.81000,26923682,0.011580,194.80000,194.81000,4601075,4,4,194.86000,182406,0.011580,-0.000587,-0.000629,-0.000756,-0.000856,-0.000350
14593,2019-06-12,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,193.38499,195.97000,194.19000,18228389,-0.003183,194.17999,194.19000,4601075,4,4,193.95000,131235,-0.003183,-0.001895,-0.001922,-0.001817,-0.001888,-0.002038
14593,2019-06-13,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,193.60001,196.78999,194.14999,21888245,-0.000206,194.71001,194.74001,4601075,4,4,194.70000,144685,-0.000206,0.004882,0.004584,0.007828,0.007433,0.004097
14593,2019-06-14,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,190.30000,193.58630,192.74001,18741774,-0.007262,192.74001,192.75000,4601075,4,4,191.54500,145642,-0.007262,-0.002723,-0.002830,-0.006331,-0.006505,-0.001612
14593,2019-06-17,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,192.17000,194.96001,193.89000,14663494,0.005967,193.94000,193.95000,4601075,4,4,192.89999,117483,0.005967,0.001583,0.001301,0.002658,0.002318,0.000932
14593,2019-06-18,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,66,1,195.21001,200.28999,198.45000,26552004,0.023518,198.48000,198.50999,4601075,4,4,196.05000,216339,0.023518,0.009988,0.009946,0.009913,0.009857,0.009717
14593,2019-06-19,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,197.31000,199.88000,197.87000,21122515,-0.002923,197.82001,197.87000,4601075,4,4,199.67999,157579,-0.002923,0.003742,0.003734,0.003660,0.003623,0.002985
14593,2019-06-20,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,198.03000,200.61000,199.46001,21902988,0.008036,199.37000,199.39999,4601075,4,4,200.37000,170597,0.008036,0.008794,0.008724,0.006415,0.006296,0.009472
14593,2019-06-21,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,198.14999,200.85001,198.78000,47795010,-0.003409,198.78000,198.80000,4601075,4,4,198.80000,185037,-0.003409,-0.002480,-0.002603,-0.003684,-0.003804,-0.001259
14593,2019-06-24,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,65,1,198.17000,200.16000,198.58000,18712221,-0.001006,198.53999,198.55000,4601075,4,4,198.53999,135470,-0.001006,-0.002898,-0.002940,-0.006011,-0.006304,-0.001732
14593,2019-06-25,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,195.28999,199.25999,195.57001,21063643,-0.015158,195.57001,195.58000,4601075,4,4,198.42999,177789,-0.015158,-0.008983,-0.008992,-0.006024,-0.006213,-0.009496
14593,2019-06-26,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,197.35001,200.99001,199.80000,26062169,0.021629,199.78000,199.80000,4601075,4,4,197.77000,204994,0.021629,-0.001030,-0.001050,0.000982,0.000955,-0.001234
14593,2019-06-27,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,199.57001,201.57001,199.74001,20887907,-0.000300,199.72000,199.74001,4601075,4,4,200.28999,150071,-0.000300,0.005851,0.005565,0.009434,0.009081,0.003823
14593,2019-06-28,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,2019-07-18,,,,,1,6,65,1,197.05000,199.49500,197.92000,31090917,-0.009112,197.91000,197.94000,4531395,4,4,198.67999,184045,-0.009112,0.006661,0.006603,0.010004,0.009901,0.005757
14593,2019-07-01,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,200.64999,204.49001,201.55000,27301274,0.018341,201.66000,201.70000,4531395,4,4,203.17000,240332,0.018341,0.006666,0.006613,0.003592,0.003471,0.007672
14593,2019-07-02,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,201.36000,203.13229,202.73000,16934518,0.005855,202.71001,202.72000,4531395,4,4,201.41000,158078,0.005855,0.002012,0.001978,-0.002689,-0.002742,0.002928
14593,2019-07-03,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,202.69009,204.44000,204.41000,11359745,0.008287,204.39999,204.42000,4531395,4,4,203.28000,95238,0.008287,0.007696,0.007526,0.005094,0.005046,0.007672
14593,2019-07-05,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,202.89999,205.08000,204.23000,17256918,-0.000881,204.24001,204.25999,4531395,4,4,203.35001,163910,-0.000881,-0.001125,-0.001196,0.001502,0.001488,-0.001806
14593,2019-07-08,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,198.41000,201.39999,200.02000,25333443,-0.020614,200.00999,200.02000,4531395,4,4,200.81000,220513,-0.020614,-0.005365,-0.005378,-0.005379,-0.005395,-0.004835
14593,2019-07-09,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,198.81000,201.50999,201.24001,20569915,0.006099,201.22000,201.24001,4531395,4,4,199.20000,172887,0.006099,0.001762,0.001542,0.000305,0.000277,0.001237
14593,2019-07-10,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,64,1,201.56000,203.73000,203.23000,17892756,0.009889,203.17000,203.21001,4531395,4,4,201.85001,150755,0.009889,0.004054,0.004042,0.003225,0.003180,0.004511
14593,2019-07-11,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,201.71001,204.39000,201.75000,20177392,-0.007282,201.74001,201.75000,4531395,4,4,203.31000,156966,-0.007282,0.001232,0.001219,-0.002149,-0.002214,0.002285
14593,2019-07-12,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,63,1,202.20000,204.00000,203.30000,17586813,0.007683,203.23000,203.28000,4531395,4,4,202.45000,147512,0.007683,0.004673,0.004596,0.003242,0.003111,0.004620
14593,2019-07-15,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,204.00000,205.87000,205.21001,16928121,0.009395,205.19000,205.20000,4531395,4,4,204.09000,140819,0.009395,-0.000159,-0.000165,-0.001609,-0.001632,0.000176
14593,2019-07-16,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,203.50000,206.11000,204.50000,16857399,-0.003460,204.48000,204.49001,4531395,4,4,204.59000,139415,-0.003460,-0.002952,-0.002981,-0.001289,-0.001340,-0.003404
14593,2019-07-17,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,64,1,203.27000,205.09151,203.35001,14096678,-0.005623,203.27000,203.28000,4531395,4,4,204.05000,110855,-0.005623,-0.005594,-0.005607,-0.005351,-0.005375,-0.006531
14593,2019-07-18,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,203.70000,205.88000,205.66000,18574811,0.011360,205.64999,205.66000,4531395,4,4,204.00000,145133,0.011360,0.003364,0.003290,-0.000484,-0.000529,0.003582
14593,2019-07-19,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,2019-09-26,,,,,1,6,64,1,202.36000,206.50000,202.59000,20917720,-0.014928,202.57001,202.59000,4519180,4,4,205.78999,158392,-0.014928,-0.005612,-0.005642,-0.003011,-0.003042,-0.006177
14593,2019-07-22,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,65,1,203.61000,207.23000,207.22000,22216354,0.022854,207.22000,207.24001,4519180,4,4,203.64999,167847,0.022854,0.002286,0.002264,-0.001336,-0.001386,0.002829
14593,2019-07-23,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,207.28999,208.91000,208.84000,18334380,0.007818,208.83000,208.84000,4519180,4,4,208.46001,140365,0.007818,0.006250,0.006233,0.002997,0.002945,0.006848
14593,2019-07-24,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,207.17000,209.14999,208.67000,14986867,-0.000814,208.66000,208.70000,4519180,4,4,207.67000,116359,-0.000814,0.006008,0.005948,0.007624,0.007603,0.004688
14593,2019-07-25,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,206.73000,209.24001,207.02000,13902767,-0.007907,207.05000,207.06000,4519180,4,4,208.89000,125129,-0.007907,-0.006384,-0.006394,-0.008782,-0.008802,-0.005262
14593,2019-07-26,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,207.14000,209.73000,207.74001,17627074,0.003478,207.74001,207.75999,4519180,4,4,207.48000,138372,0.003478,0.007304,0.007274,0.005888,0.005837,0.007388
14593,2019-07-29,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,208.44000,210.64000,209.67999,21654489,0.009339,209.67000,209.67999,4519180,4,4,208.46001,178710,0.009339,-0.002677,-0.002681,-0.003894,-0.003915,-0.001616
14593,2019-07-30,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,207.31000,210.16000,208.78000,33896655,-0.004292,208.85001,208.89000,4519180,4,4,208.75999,269299,-0.004292,-0.001279,-0.001417,0.005348,0.005272,-0.002579
14593,2019-07-31,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,211.30000,221.37000,213.03999,69244350,0.020404,212.78000,212.78999,4519180,4,4,216.42000,533943,0.020404,-0.009979,-0.010018,-0.006988,-0.007021,-0.010886
14593,2019-08-01,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,206.74350,218.03000,208.42999,54311222,-0.021639,208.44000,208.48000,4519180,4,4,213.89999,458555,-0.021639,-0.009219,-0.009341,-0.011820,-0.011944,-0.008999
14593,2019-08-02,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,201.63000,206.42999,204.02000,40847150,-0.021158,204.08000,204.10001,4519180,4,4,205.53000,348011,-0.021158,-0.007805,-0.007903,-0.007407,-0.007490,-0.007283
14593,2019-08-05,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,192.58000,198.64900,193.34000,52387541,-0.052348,193.21001,193.28000,4519180,4,4,197.99001,475963,-0.052348,-0.028423,-0.028492,-0.024731,-0.024778,-0.029778
14593,2019-08-06,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,194.03999,198.06700,197.00000,35819392,0.018930,196.97000,197.03000,4519180,4,4,196.31000,285236,0.018930,0.011900,0.011833,0.005916,0.005855,0.013017
14593,2019-08-07,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,193.82001,199.56000,199.03999,33363472,0.010355,199.14000,199.14999,4519180,4,4,195.41000,279211,0.010355,0.001289,0.001257,0.000099,0.000056,0.000767
14593,2019-08-08,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,199.39000,203.53000,203.42999,27004723,0.022056,203.45000,203.48000,4519180,4,4,200.20000,246899,0.022056,0.018530,0.018294,0.012821,0.012712,0.018762
14593,2019-08-09,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,2019-07-30,,,,,2019-08-15,2019-08-12,0,,,1232,0.77000,0.00000,0.00000,,,,,,,,1,6,65,1,199.28999,202.75999,200.99001,24613446,-0.008209,200.92999,200.99001,4519180,4,4,201.30000,194687,-0.011994,-0.007192,-0.007324,-0.007476,-0.007579,-0.006617
14593,2019-08-12,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,199.14999,202.05161,200.48000,22468589,-0.002537,200.47000,200.50000,4519180,4,4,199.62000,183440,-0.002537,-0.012019,-0.012148,-0.009434,-0.009475,-0.012184
14593,2019-08-13,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,200.83000,212.14000,208.97000,47535186,0.042348,208.97000,208.98000,4519180,4,4,201.02000,380148,0.042348,0.013317,0.013286,0.007568,0.007508,0.014994
