DlyCalDt;AAPL;AMZN;AVGO;BRK.A;BRK.B;GOOG;GOOGL;JPM;LLY;META;MSFT;NVDA;TSLA;UNH;V;XOM;ABBV;BAC;COST;CRM;CVX;HD;JNJ;MA;MRK;PG;ABT;ACN;ADBE;AMAT;AMD;AMGN;CAT;CSCO;DHR;DIS;GE;INTU;KO;MCD;NEE;NFLX;ORCL;PEP;QCOM;TMO;TXN;VZ;WFC;WMT;PFE;SP500
28/12/21;2930481244.67;1731007696.56;276212706.00;278733462.00;388814154.33;930641892.48;882498329.40;468823398.24;264430726.56;819252769.16;2562098175.00;758050000.00;1093112324.55;473694541.94;364084844.55;261168748.23;237585393.20;365828554.80;250379444.48;250085550.00;228546452.16;424190766.58;448462898.95;351655513.02;194017758.64;394064332.32;248391274.89;262301558.07;270446000.00;141842215.32;184852050.00;127168564.82;111769436.04;267944572.71;231122784.88;282100211.20;104607283.90;183996253.26;254361600.00;200171990.60;180281147.56;270515215.92;242341263.90;238373880.00;207922500.00;258251178.24;176485818.60;218269446.08;193061821.86;398141744.44;325602414.67;42240352000.00
29/12/21;2931952287.74;1716198974.96;277703181.14;280303240.00;390339222.42;931000936.42;882305811.00;468586976.96;266334344.64;811491377.32;2567353761.00;750025000.00;1090822600.35;476181028.58;364285212.27;258882622.05;239300236.80;365255668.92;251767386.64;249194660.00;227370563.70;429015150.76;451622015.35;352152614.61;194371390.80;397331262.12;249664441.53;262396304.22;270412750.00;143032822.74;178949820.00;128199341.60;112153504.86;269758143.72;233366556.66;281500384.72;104047475.77;183500711.01;254664000.00;200627810.05;180496982.63;270439914.08;241138442.06;239217510.00;209475000.00;261147431.04;176217996.06;216778987.04;193181438.85;397946549.58;323188881.86;42294067700.00
30/12/21;2912665278.60;1710554417.72;274594239.92;280674000.00;391017030.46;927810846.90;879571448.10;468350555.68;265215132.00;814851492.08;2547607773.60;739650000.00;1074905000.10;475097899.93;363784292.97;257358537.93;240307928.40;364437260.52;250055739.12;249968070.00;226368166.98;428075335.66;453622789.07;351860201.91;194851320.16;393894935.96;249328467.00;261391995.03;271001750.00;140367283.74;175196050.00;127562851.02;111477327.36;268324157.34;234717107.19;283427100.08;103948686.10;182178321.12;253929600.00;199671336.45;182027449.49;271126489.68;240591704.86;238802610.00;205571250.00;262219241.60;174925059.66;216323569.00;191785907.30;399229258.66;327791432.80;42165272100.00
31/12/21;2902367977.11;1697179060.00;274730488.34;279410440.00;389739623.00;916454931.21;871247118.48;467966371.10;264229842.24;783022800.00;2525083833.60;735275000.00;1092190584.24;472941061.14;361345721.36;259051964.73;239370952.00;364109897.16;251736346.40;250318050.00;226213952.10;433369627.39;450358368.79;350232437.88;193588348.16;395855093.84;248868712.38;272911945.15;269353500.00;139536147.52;173687300.00;125600751.00;111834349.08;267269755.59;235102978.77;281536737.84;103741002.39;182138677.74;255787200.00;200313967.15;183185110.32;267298410.92;232889682.87;240240930.00;205728750.00;262924587.52;174146280.00;215122921.44;191307439.34;401352407.82;331439796.35;42059623000.00
03/01/22;2974939435.23;1734717810.00;273867581.68;281666000.00;392072846.83;918957011.31;872086174.71;477866512.20;259934744.16;788121120.00;2513296305.00;753025000.00;1239982228.24;473072920.28;369215924.88;269000847.18;239406309.60;377940999.12;251297348.72;251628100.00;229895832.36;426717824.96;451595689.38;361568303.55;194169315.28;394209529.20;245862624.48;268079780.93;268075750.00;141815048.76;181339680.00;126561027.00;111974994.00;266384058.12;225634833.52;284935754.56;105684704.88;178811465.49;256176000.00;200695062.10;179849477.42;265048887.41;234732291.30;239231340.00;209486250.00;254129436.16;176114400.00;217110200.16;202272330.09;401241452.70;317968915.55;42356646100.00
04/01/22;2937182663.10;1705373960.00;277005424.08;288749500.00;402161758.81;914788989.27;868525448.63;495982292.78;255228311.52;783441840.00;2470200499.80;732250000.00;1188110461.72;462354655.90;370933363.36;279119072.31;238946660.80;392754191.16;250197637.36;244506550.00;234078910.98;431103628.76;450384694.76;365896011.51;194522947.44;395588899.56;240080325.99;266164031.90;263150000.00;140422879.52;174314940.00;127203072.00;117968631.36;258328428.75;219560929.02;283063568.88;109121873.69;175087819.44;260452800.00;200642754.95;177926583.16;262289116.95;237242511.48;239577090.00;210633750.00;243521664.00;176299200.00;221374569.08;210326540.75;393890676.00;306069637.51;42316466800.00
05/01/22;2859053931.16;1673154260.00;265477982.00;289710066.00;403973591.84;871949577.33;828680803.50;484013465.48;249335704.80;754667760.00;2375374712.40;690100000.00;1124580724.96;461215016.19;366831520.00;282590597.25;240201855.60;386125083.12;243852125.44;224254950.00;235601782.92;425255890.36;453385855.34;364443695.10;199246462.72;397379661.08;239001670.92;261476700.94;244354250.00;136326177.68;164333050.00;125695662.00;118872004.50;254237349.96;218160358.10;282082034.64;109121873.69;168116247.90;262612800.00;199656391.55;176062553.01;251804651.36;230886847.62;240393060.00;209812500.00;243726568.96;172621680.00;223651659.28;208492413.57;399216521.76;312243791.21;41490460300.00
06/01/22;2811326756.00;1661925720.00;263013124.22;293354860.00;408275065.94;871300303.38;828515398.15;489155628.32;248073003.36;773966880.00;2356604762.40;704450000.00;1100375967.60;442340322.15;366414666.00;289237297.44;239070412.40;393899962.92;243798913.60;225712750.00;237606576.36;423710416.64;451832623.11;360642330.00;199120165.52;394040132.84;238966305.18;248849874.00;244207000.00;138631680.88;164429610.00;125712411.00;120083714.58;256936618.44;217174241.84;285190226.40;109758793.15;166046297.13;261230400.00;201524504.05;168292490.49;245490899.97;230566393.98;240448380.00;209193750.00;244467379.20;172566240.00;222575216.64;213835305.79;398106970.56;307809626.28;41442944400.00
07/01/22;2814105392.91;1654799720.00;255630937.10;297600062.00;416825875.06;867838564.71;824121630.58;494002264.56;248235624.00;772407120.00;2357806039.20;681175000.00;1061371375.68;431932868.60;361762575.36;291608094.96;238451654.40;402493251.12;237759369.76;224885350.00;241018580.58;411022912.79;457940248.15;360301181.85;202833303.20;393822337.52;239708985.72;244076959.75;242582500.00;133728052.92;159324000.00;126896007.00;121273786.98;257822315.91;211278981.59;286880646.48;111351091.80;160714262.52;260625600.00;199559249.70;169548258.17;240064534.58;233690816.97;240752640.00;202961250.00;239214719.36;165802560.00;224562495.36;218380751.41;401907183.42;312748949.24;41267930100.00
10/01/22;2814432291.37;1643927480.00;256460813.84;295842300.00;415717919.61;877780374.12;834060988.43;494475107.12;248819145.12;763746960.00;2359532874.60;685000000.00;1093575484.96;437960715.00;353442169.52;289872332.49;241121153.20;400447230.12;230052521.60;226185550.00;241172795.46;404600842.94;455676214.73;354706352.19;208062007.28;388450052.96;239178499.62;245558209.00;249769250.00;132646239.88;159324000.00;128615571.00;119894384.88;260732464.74;216538268.31;284644929.60;109176780.54;161458991.73;261057600.00;197579050.45;165388527.73;239527666.05;238417508.16;240877110.00;202140000.00;246295761.92;169055040.00;223030634.68;220693346.55;401130497.58;315667640.08;41214583600.00
11/01/22;2861669118.84;1683385160.00;256828271.70;297810800.00;416851944.60;886924051.65;840475708.64;494977502.34;250933213.44;778413360.00;2364863540.40;695425000.00;1100065915.20;441728119.00;357460642.08;302065005.45;242146523.60;402738773.64;231484806.96;231317400.00;246685977.42;403775894.13;450832236.25;357026159.61;206293846.48;383948949.68;239956545.90;246947291.63;251697750.00;135182293.40;165733170.00;129737754.00;118980192.90;263052148.59;218181795.41;286989705.84;111779365.23;163874406.24;261144000.00;195867859.40;166369596.23;239966922.12;236281150.56;240766470.00;208575000.00;244506784.00;170607360.00;221871388.76;223524281.98;399993207.60;318193430.23;41596199800.00
12/01/22;2869024334.19;1681807260.00;256807628.00;298654000.00;417620996.03;897252258.24;850667685.57;497785005.04;244811024.64;775829280.00;2389564794.60;699975000.00;1143287219.76;446173655.72;359678305.36;301175956.38;242712245.20;399874344.24;233156545.60;234262550.00;245452258.38;406626666.60;446988644.63;358020362.79;205106652.80;384795931.48;236455337.64;248316624.27;252875750.00;141478090.60;165926290.00;129391608.00;120305500.80;261997746.84;218932101.26;286826116.80;112273526.88;163460982.42;261532800.00;194971165.40;166958237.33;238360753.46;235827174.57;240503700.00;209722500.00;246358809.60;171891720.00;221291765.80;224879941.20;397885060.32;317968915.55;41715005900.00
13/01/22;2814432291.37;1641158520.00;246564224.06;300000640.00;418755021.02;881308623.78;833564772.38;497164399.18;238832324.64;760045440.00;2288432304.00;664375000.00;1066125512.48;440249412.93;358494440.00;299016837.21;236047337.60;399055935.84;229201132.16;225200550.00;244430584.80;404099608.22;444277069.72;360174469.68;205409766.08;383053568.92;229258409.55;237901796.21;245527500.00;139376535.76;160217180.00;128883555.00;122793834.00;259382830.50;208692212.85;282536448.64;112515117.02;156568697.64;263088000.00;195337315.45;166585431.30;230365405.60;234438542.13;240890940.00;206876250.00;236779502.72;170154600.00;221581577.28;223285048.00;403516032.66;311738633.18;41115300000.00
14/01/22;2824405653.87;1650564840.00;246225667.38;300934980.00;422496000.01;885460809.87;838938942.57;466606948.74;233523239.04;772663200.00;2328975396.00;673550000.00;1084780331.88;441436145.19;357944192.72;304266460.29;240201855.60;392099464.44;223041861.68;227761550.00;248594386.56;388456908.00;441855080.48;362728207.26;205561322.72;386731889.88;226623661.92;232628548.88;245567020.00;148084244.00;165214160.00;131401488.00;123843261.48;258792365.52;209592579.87;276174652.64;113283812.92;155965551.93;265204800.00;192572508.95;163249798.40;233244973.17;234171497.43;242910120.00;212276250.00;234379750.40;172797240.00;220587937.92;231498747.98;402378742.68;308427041.65;41142499400.00
18/01/22;2771041081.80;1617780150.00;238554468.46;297650220.00;417490648.33;863315817.39;817992610.52;447043087.82;236345185.44;740653200.00;2272290147.00;647575000.00;1065040329.08;434183892.49;359678305.36;309389076.36;241810626.40;378595725.84;216425856.24;222669100.00;249404014.68;382943326.08;439906958.70;357035906.70;205965473.76;379278450.04;223812085.59;229284217.24;242142478.00;135102487.52;159239510.00;130547289.00;124346337.54;251917666.11;206084006.80;276774479.12;112987315.93;152292875.94;263088000.00;191653397.60;159423631.25;226638384.40;228456740.85;240586680.00;201217500.00;232527724.80;168426720.00;221208962.52;226036238.77;395333092.56;303712233.37;40384191700.00
19/01/22;2712780677.43;1591123820.00;232848549.78;293532800.00;410269385.75;859271315.76;812690617.21;440127765.38;234412869.60;744005520.00;2277395573.40;626675000.00;1029012240.20;435624924.52;357960866.88;309516083.37;239035054.80;380068860.96;217352629.12;222875950.00;248498002.26;375602325.91;438538008.26;351606777.57;205333987.76;392031576.00;222892576.35;226295385.42;243670786.00;126864747.24;154821890.00;129134790.00;119905203.72;248417052.30;205105036.31;272848342.16;110494544.94;154425123.45;263520000.00;190711868.90;162052894.83;228883470.98;222661870.86;242315430.00;194028750.00;233816261.76;164749200.00;221498774.00;221570537.81;399271999.32;300512899.18;39989206300.00
20/01/22;2684711238.91;1543975150.00;226139347.28;289781800.00;405394381.77;845680903.47;801809952.55;436374577.56;232576212.96;736951680.00;2261054785.60;603750000.00;1029653015.16;436077013.00;357410619.60;310193454.09;235181076.40;374421843.00;214097838.24;219595900.00;247611266.70;365045069.62;435036654.25;354794076.00;203969978.00;392031576.00;220523071.77;225604135.77;240967945.00;123388757.80;147121230.00;127794870.00;117184265.46;244958614.56;202196707.92;268322378.72;107891960.25;154218411.54;262440000.00;189150126.85;163858060.87;225506967.25;220899375.84;240559020.00;187312500.00;231763271.68;160267800.00;221084757.60;219297815.00;391727051.16;303375461.35;39543851700.00
21/01/22;2650440412.81;1452105740.00;220156803.02;284378500.00;397847249.94;824052162.96;784030381.11;428749991.28;232509251.52;705779760.00;2219297241.98;584350000.00;975528201.20;434353425.67;343370976.88;305536530.39;233324802.40;367629053.28;213561285.52;215350550.00;244642630.26;364543834.90;434036267.39;346099671.72;202025001.12;393531943.76;222503553.21;220956304.79;235807547.00;119762023.92;143403670.00;127136076.00;115810272.78;239053964.76;200403119.65;249709581.28;105750593.10;149667917.85;261144000.00;190241104.55;162072516.20;176367967.50;219564152.34;240946260.00;185546250.00;228677875.84;162291360.00;220091118.24;213994795.11;388869956.82;296303248.93;38786779000.00
24/01/22;2637548054.42;1471457920.00;223604300.92;283278620.00;395905069.21;825825789.36;786752050.96;428365806.70;229983848.64;718676880.00;2221846176.42;584300000.00;961162440.00;435389461.77;336567919.60;308161341.93;233643020.80;364600942.20;216793904.80;219684550.00;245163105.48;379904590.59;429034333.09;340582818.78;199120165.52;390337612.40;218949296.34;223174887.00;245123622.00;123512900.28;140651710.00;126220464.00;115940098.86;239981838.30;197837788.22;249854993.76;106420456.67;151403731.56;259027200.00;189508804.45;160738263.04;171775744.95;220098241.74;239715390.00;191328750.00;226892838.40;164786160.00;219263085.44;212599263.56;388897695.60;289287165.18;38894165900.00
25/01/22;2607520282.98;1425057480.00;220532518.36;286389780.00;400415099.63;800053329.69;763526718.50;433035126.98;229065520.32;698749200.00;2162770872.34;558100000.00;949173747.20;430275210.84;336818032.00;317221175.31;235287149.20;371802936.12;211658962.24;212159150.00;255591886.74;374860916.22;441302235.11;330192420.84;200711510.24;386078503.92;217976738.49;220508638.35;237133024.00;117926488.68;134133910.00;125639832.00;115929280.02;236649928.77;193793282.40;248128220.56;100051262.07;146111340.33;258422400.00;187319376.60;147356488.70;162577989.06;216493138.29;236963220.00;186131250.00;223720752.00;160660236.12;219014675.60;213675816.47;380437367.70;294900032.18;38412523000.00
26/01/22;2606051533.29;1413288767.80;230020362.88;287464240.00;403113297.02;815863687.20;777349418.30;437142946.72;227534973.12;685898640.00;2224395110.86;569300000.00;968820734.28;431772753.93;343270931.92;314003664.39;237302532.40;375649455.60;214386069.04;207835000.00;255784655.34;373085709.92;443276682.86;335943203.94;199903208.16;382714776.20;212318220.09;217177473.37;236232077.00;120223124.56;133626970.00;124244082.00;115918461.18;233360195.31;190627706.29;242838841.60;98085596.84;143701589.16;257472000.00;186699163.25;142529631.68;159596372.10;212540876.73;234459990.00;187875000.00;221809619.20;164696136.51;211231167.28;215868794.62;376553938.50;297538079.67;38352774400.00
27/01/22;2598381396.02;1421074081.00;223905698.94;285944000.00;401040768.59;815112466.38;775977975.50;429429702.46;226444458.24;685921920.00;2247860301.44;548600000.00;856881482.80;434758421.60;343737808.40;318025553.04;240378643.60;372130299.48;213964808.64;209548900.00;260950853.82;372198106.77;449094722.23;341664745.77;203540567.52;385086325.24;212972486.28;219461888.88;232571685.00;115408169.80;123838200.00;125059200.00;114771664.14;230365694.34;192914352.69;246146975.52;98722516.30;146459635.74;257688000.00;185869721.30;142274553.87;171576083.10;213048261.66;234238710.00;181350000.00;218200139.52;161445251.07;211934995.16;214353646.08;376803587.52;299558711.79;38128829400.00
28/01/22;2779690385.53;1465246828.64;229641000.00;291325600.00;407857953.30;841427289.81;802119600.10;433271548.26;234460699.20;696672526.80;2310983913.16;572370400.00;874709495.80;438959077.06;380170848.00;318702923.76;243826009.60;375403933.08;218359219.76;218798050.00;251775068.46;382755363.06;452253838.63;372835939.59;204348869.60;388401654.00;221654775.45;225709469.05;244751839.68;117005667.75;126214647.72;127928862.00;108815892.72;230837110.00;200874740.47;251981651.28;101138417.70;151443374.94;262828800.00;191361972.05;142254932.50;170537841.48;214917574.56;238802610.00;187661250.00;225407277.44;163735647.63;219014675.60;216068156.27;381463702.56;304947064.11;39047907100.00
31/01/22;2852311897.98;1522191560.68;240210800.00;291279100.00;408014370.54;856634776.83;813864082.85;439152527.60;234738110.88;723342400.80;2331375388.68;613619160.00;968107613.76;445090527.07;375085756.08;321581749.32;242005093.20;377613635.76;223990806.16;229140550.00;253163002.38;383214828.22;453570137.13;376608063.42;205813917.12;384609239.70;225385861.02;232773382.14;252375536.40;122067521.10;137020367.75;126812262.00;109032269.52;231086170.00;204339850.00;260272166.99;103751983.76;157025706.76;263563200.00;193872715.25;153282142.44;189519028.02;216733478.52;239978160.00;198081520.00;229060102.40;165767451.03;223459540.00;209056040.00;387815883.18;295741962.23;39783705000.00
